class	vtable_va	slot	func_va
CCreatureAction_CastWillRaiseDeadSpell	0127d41c	11	008be790
CCreatureAction_CastWillReclaimUndeadFollower	0127d5bc	11	008be7f0
CCreatureAction_CastWillSummonSpell	0127d704	11	008be870
CCreatureAction_BuildUpWillSummonSpell	0127d864	11	008be8b0
CCreatureAction_ReleaseWillSummonSpell	0127d9cc	11	008be8e0
CCreatureAction_CastWillLightningSpell	0127db2c	11	008be910
CCreatureAction_BuildUpWillLightningSpell	0127dc8c	11	008be960
CCreatureAction_ReleaseWillLightningSpell	0127ddec	11	008be990
CCreatureAction_CastWillFireballSpell	0127df4c	11	008be9c0
CCreatureAction_BuildFireballSpell	0127e094	11	008bea20
CCreatureAction_FinishFireballSpell	0127e1fc	11	008bea50
CCreatureAction_TeleportOut	0127e344	11	008bea80
CCreatureAction_TeleportIn	0127e4ac	11	008beb00
CCreatureAction_BeingForcePushed	0127e604	11	008beb40
CCreatureAction_CastDivineWrathSpell	0127e774	11	008beb70
CCreatureAction_BuildUpDivineWrathSpell	0127e8d4	11	008beba0
CCreatureAction_ReleaseDivineWrathSpell	0127ea1c	11	008bebd0
CCreatureAction_ReleaseAndLoopDivineWrathSpell	0127eb7c	11	008bec00
CCreatureAction_CastUnholyPowerSpell	0127ece4	11	008bec30
CCreatureAction_BuildUpUnholyPowerSpell	0127ee44	11	008bec60
CCreatureAction_ReleaseUnholyPowerSpell	0127ef8c	11	008bec90
CCreatureAction_ReleaseAndLoopUnholyPowerSpell	0127f0ec	11	008becc0
CCreatureAction_HobbeSpellcasterFire	01263e3c	12	008bed40
CCreatureAction_GenericLoadProjectileWeapon	0127f4cc	12	008bed80
CCreatureAction_HobbeSpellcasterAim	01263cf4	68	008bedc0
CCreatureAction_DiagonalStrafeBL	0127f9f4	12	008bede0
CCreatureAction_DiagonalStrafeBR	0127fb3c	12	008bee20
CCreatureAction_ScreamerAdvance	01262354	12	008bee60
CCreatureAction_ScreamerBackOff	0126249c	12	008beea0
CCreatureAction_Ambush	0127ff14	12	008beee0
CCreatureAction_BodgeSideStrike	0128005c	12	008bf0f0
CCreatureAction_UnblockableMidAttack	0127f8a4	12	008bf1c0
CCreatureAction_GenericFireProjectileWeapon	0127f384	3	008bf280
CCreatureAction_HobbeSpellcasterFire	01263e3c	4	008bf500
CCreatureAction_GenericLoadProjectileWeapon	0127f4cc	4	008bf6a0
CCreatureAction_GenericAimProjectileWeapon	0127f614	12	008bf740
CCreatureAction_GenericLeaderCommand	0127f75c	12	008bf800
NEntityEvents::CEventFiredShot	0127f2c0	1	008bfe60
NEntityEvents::CEventFiredShot	0127f2c0	3	008bfe70
NEntityEvents::CEventFiredShot	0127f2c0	0	008bfe80
CCreatureAction_GenericLoadProjectileWeapon	0127f4cc	74	008bff00
CCreatureAction_GenericLeaderCommand	0127f75c	74	008bff10
CCreatureAction_UnblockableMidAttack	0127f8a4	29	008bff20
CCreatureAction_UnblockableMidAttack	0127f8a4	19	008bff30
CCreatureAction_UnblockableMidAttack	0127f8a4	81	008bff40
CCreatureAction_DiagonalStrafeBL	0127f9f4	73	008bff50
CCreatureAction_DiagonalStrafeBR	0127fb3c	73	008bff60
CCreatureAction_StrafeForward	0127fc84	73	008bff70
CCreatureAction_StrafeBackward	0127fdcc	73	008bff80
CCreatureAction_Ambush	0127ff14	59	008bff90
CCreatureAction_BodgeSideStrike	0128005c	74	008bffa0
CCreatureAction_BodgeSideStrike	0128005c	63	008bffb0
CCreatureAction_GenericAimProjectileWeapon	0127f614	0	008bffc0
CCreatureAction_GenericLoadProjectileWeapon	0127f4cc	0	008bffe0
CCreatureAction_GenericFireProjectileWeapon	0127f384	0	008c0000
CCreatureAction_GenericLeaderCommand	0127f75c	0	008c0020
CCreatureAction_UnblockableMidAttack	0127f8a4	0	008c0040
CCreatureAction_DiagonalStrafeBL	0127f9f4	0	008c0060
CCreatureAction_DiagonalStrafeBR	0127fb3c	0	008c0080
CCreatureAction_StrafeForward	0127fc84	0	008c00a0
CCreatureAction_StrafeBackward	0127fdcc	0	008c00c0
CCreatureAction_Ambush	0127ff14	0	008c00e0
CCreatureAction_BodgeSideStrike	0128005c	0	008c0100
CCreatureAction_GenericAimProjectileWeapon	0127f614	11	008c0120
CCreatureAction_GenericLoadProjectileWeapon	0127f4cc	11	008c0150
CCreatureAction_GenericFireProjectileWeapon	0127f384	11	008c0180
CCreatureAction_GenericLeaderCommand	0127f75c	11	008c01b0
CCreatureAction_UnblockableMidAttack	0127f8a4	11	008c01e0
CCreatureAction_DiagonalStrafeBL	0127f9f4	11	008c0210
CCreatureAction_DiagonalStrafeBR	0127fb3c	11	008c0240
CCreatureAction_StrafeForward	0127fc84	11	008c0270
CCreatureAction_StrafeBackward	0127fdcc	11	008c02a0
CCreatureAction_Ambush	0127ff14	11	008c02d0
CCreatureAction_BodgeSideStrike	0128005c	11	008c0340
CCreatureAction_ThunderLightningStorm	01296b54	4	008c0440
CCreatureAction_JackScream	01297cb4	4	008c0450
CCreatureAction_JackOfBladesUnblockableMidAttackNoBlend	01280a44	12	008c0460
CCombatAction_WillForcePushInto	012804fc	12	008c04a0
CCombatAction_WillShieldInto	0129461c	12	008c04e0
CCombatAction_WillEnflameInto	01294764	12	008c0520
CCombatAction_WillHealInto	012948ac	12	008c0560
CCombatAction_WillHealRelease	01280644	12	008c05a0
CCreatureAction_WhisperSommersaultBackward	0129689c	12	008c05e0
CCreatureAction_WhisperSommersaultBackward	0129689c	3	008c0620
CCombatAction_Guildmaster_HealFollowersRelease	012869bc	12	008c0630
CCombatAction_Guildmaster_ShieldFollowersRelease	01286b04	12	008c0670
CCombatAction_Guildmaster_SpeedUpFollowersRelease	01286c4c	12	008c06b0
CCreatureAction_BriarRoseForcePush	01294cd4	12	008c06f0
CCreatureAction_JackFloatUp	01297f54	12	008c0730
CCreatureAction_JackFloatUp	01297f54	56	008c0790
CCreatureAction_WhisperSommersaultForward	01296754	12	008c0820
CCreatureAction_BriarRoseForcePush	01294cd4	3	008c08b0
CCreatureAction_BriarRoseShotFarOutof	012807a4	3	008c0900
CCreatureAction_WhisperSommersaultForward	01296754	4	008c0b10
CCreatureAction_WhisperSommersaultForward	01296754	3	008c0b40
CCreatureAction_ThunderLightningStorm	01296b54	12	008c0b70
CCreatureAction_JackFlash	01297744	4	008c0c00
CCreatureAction_JackScream	01297cb4	12	008c0d10
CCreatureAction_JackDeathInto	01297dfc	12	008c0ea0
CCreatureAction_JackFloatUp	01297f54	3	008c0fb0
CCreatureAction_JackFloatUp	01297f54	4	008c1180
CCreatureAction_JackFall	012980a4	12	008c11f0
CCreatureAction_JackGetUp	0128039c	4	008c1260
CCombatAction_StrikeResponseJackOfBladesIntoRush	012808ec	12	008c12d0
CCombatAction_Guildmaster_HealFollowersInto	0129846c	12	008c1900
CCombatAction_Guildmaster_HealFollowersRelease	012869bc	4	008c19b0
CCombatAction_Guildmaster_ShieldFollowersInto	012985b4	12	008c1a10
CCombatAction_Guildmaster_ShieldFollowersRelease	01286b04	4	008c1ac0
CCombatAction_Guildmaster_SpeedUpFollowersInto	012986fc	12	008c1b20
CCombatAction_Guildmaster_SpeedUpFollowersRelease	01286c4c	4	008c1bd0
CCreatureAction_BriarRoseConcentrateInto	01287904	12	008c1c30
CCreatureAction_BriarRoseConcentrateOutof	01280bb4	12	008c1e00
CCreatureAction_BriarRoseIntoInvulnerable	01294b8c	12	008c1e80
CCreatureAction_BriarRoseInvulnerableTeleport	01287a4c	12	008c1f70
CCreatureAction_JackScream	01297cb4	3	008c2240
CCreatureAction_JackFall	012980a4	4	008c2490
CCombatAction_StrikeResponseJackOfBladesIntoRush	012808ec	4	008c2550
CCombatAction_StrikeResponseMazeDoForcePush	012625e4	4	008c2810
CCombatAction_WillForcePushInto	012804fc	4	008c2980
CCombatAction_WillShieldInto	0129461c	4	008c29f0
CCombatAction_WillEnflameInto	01294764	4	008c2a80
CCombatAction_WillHealInto	012948ac	4	008c2ad0
CCreatureAction_BriarRoseShotFarInto	01294a2c	4	008c2c50
NCreatureMode::CModeBriarRoseTeleportInvulnerable	01280228	1	008c3680
NCreatureMode::CModeBriarRoseTeleportInvulnerable	01280228	4	008c3690
NCreatureMode::CModeBriarRoseTeleportInvulnerable	01280228	11	008c36a0
NCreatureMode::CModeBriarRoseTeleportInvulnerable	01280228	0	008c36b0
NCreatureMode::CModeBriarRoseTeleportIntangible	0128026c	1	008c3790
NCreatureMode::CModeBriarRoseTeleportIntangible	0128026c	4	008c37a0
NCreatureMode::CModeBriarRoseTeleportIntangible	0128026c	11	008c37b0
NCreatureMode::CModeBriarRoseTeleportIntangible	0128026c	0	008c37c0
CCreatureAction_JackGetUp	0128039c	45	008c3890
CCombatAction_WillForcePushInto	012804fc	73	008c3910
CCreatureAction_BriarRoseShotFarOutof	012807a4	73	008c3a30
CCreatureAction_BriarRoseShotFarOutof	012807a4	74	008c3a40
CCombatAction_StrikeResponseJackOfBladesIntoRush	012808ec	45	008c3a70
CCombatAction_StrikeResponseJackOfBladesIntoRush	012808ec	71	008c3a80
CCombatAction_StrikeResponseJackOfBladesIntoRush	012808ec	46	008c3a90
CCreatureAction_JackOfBladesUnblockableMidAttackNoBlend	01280a44	29	008c3aa0
CCreatureAction_JackOfBladesUnblockableMidAttackNoBlend	01280a44	19	008c3ab0
CCreatureAction_JackOfBladesUnblockableMidAttackNoBlend	01280a44	81	008c3ac0
CCreatureAction_JackOfBladesUnblockableMidAttackNoBlend	01280a44	8	008c3ad0
CCreatureAction_JackOfBladesUnblockableMidAttackNoBlend	01280a44	6	008c3ae0
CCreatureAction_JackGetUp	0128039c	0	008c3af0
CCombatAction_StrikeResponseJackOfBladesIntoRush	012808ec	0	008c3b10
CCreatureAction_JackOfBladesUnblockableMidAttackNoBlend	01280a44	0	008c3b30
CCombatAction_WillForcePushInto	012804fc	0	008c3b50
CCombatAction_WillHealRelease	01280644	0	008c3b70
CCreatureAction_BriarRoseShotFarOutof	012807a4	0	008c3b90
CCreatureAction_BriarRoseConcentrateOutof	01280bb4	0	008c3bc0
CCreatureAction_JackGetUp	0128039c	11	008c3be0
CCombatAction_StrikeResponseJackOfBladesIntoRush	012808ec	11	008c3c10
CCreatureAction_JackOfBladesUnblockableMidAttackNoBlend	01280a44	11	008c3c50
CCombatAction_WillForcePushInto	012804fc	11	008c3c80
CCombatAction_WillHealRelease	01280644	11	008c3cb0
CCreatureAction_BriarRoseShotFarOutof	012807a4	11	008c3ce0
CCreatureAction_BriarRoseConcentrateOutof	01280bb4	11	008c3d60
CCreatureAction_ScorpionCharge	01281024	56	008c3e10
CCreatureAction_ScorpionChargeStrike	01281184	12	008c3e20
CCreatureAction_ScorpionChargeStrike	01281184	4	008c3e30
CCreatureAction_ScorpionTailWithdraw	01286334	12	008c3e40
CCreatureAction_WaspQueenDie	01280d84	12	008c3e50
CCreatureAction_ScorpionTailPlunge	01286494	12	008c3e90
CCreatureAction_ScorpionRecover	01286724	12	008c3ee0
CCreatureAction_ScorpionKingDeath	0126272c	4	008c3f00
CCreatureAction_WaspQueenDie	01280d84	56	008c3f20
CCreatureAction_WaspQueenPrimaryAttack	01294efc	12	008c3f90
CCreatureAction_WaspQueenPrimaryAttack	01294efc	4	008c4020
CCreatureAction_WaspQueenLashOutAttack	0129504c	12	008c4040
CCreatureAction_WaspQueenLashOutAttack	0129504c	4	008c40d0
CCreatureAction_WaspQueenDiveAttack	01281304	4	008c40f0
CCreatureAction_ScorpionKingDeath	0126272c	12	008c4170
CCreatureAction_WaspQueenDiveAttack	01281304	12	008c4250
CCreatureAction_ScorpionUnblockableLeftTurnAttack	01298a04	12	008c42b0
CCreatureAction_ScorpionUnblockableRightTurnAttack	01298b6c	12	008c4330
CCreatureAction_ScorpionUnblockableLeftTurnAttack	01298a04	4	008c43b0
CCreatureAction_ScorpionUnblockableRightTurnAttack	01298b6c	4	008c4430
CCreatureAction_ScorpionChargeInto	01280ed4	12	008c44b0
CCreatureAction_ScorpionCharge	01281024	12	008c4680
CCreatureAction_ScorpionTailWithdraw	01286334	4	008c4780
CCreatureAction_ScorpionTailPlunge	01286494	3	008c4810
CCreatureAction_ScorpionTailPlunge	01286494	4	008c48a0
CCreatureAction_ScorpionPrepareTailPlunge	01298cd4	4	008c4990
CCreatureAction_ScorpionSummon	012865dc	12	008c4a80
CCreatureAction_ScorpionRecover	01286724	4	008c4b00
CCombatAction_StrikeResponseScorpionKing	01262874	12	008c4b80
CCreatureAction_WaspQueenDeath	012629bc	12	008c4cb0
CCreatureAction_ScorpionSummon	012865dc	4	008c52b0
CCreatureAction_WaspQueenDeath	012629bc	4	008c52c0
CCreatureAction_WaspQueenDie	01280d84	4	008c5370
CCreatureAction_ScorpionChargeInto	01280ed4	4	008c5490
CCreatureAction_ScorpionCharge	01281024	4	008c55b0
CCreatureAction_WaspQueenDie	01280d84	81	008c5b70
CCreatureAction_ScorpionChargeInto	01280ed4	29	008c5b90
CCreatureAction_ScorpionChargeInto	01280ed4	81	008c5ba0
CCreatureAction_ScorpionChargeInto	01280ed4	82	008c5bb0
CCreatureAction_ScorpionCharge	01281024	29	008c5bc0
CCreatureAction_ScorpionCharge	01281024	81	008c5bd0
CCreatureAction_ScorpionCharge	01281024	82	008c5be0
CCreatureAction_ScorpionChargeStrike	01281184	29	008c5bf0
CCreatureAction_ScorpionChargeStrike	01281184	15	008c5c00
CCreatureAction_ScorpionChargeStrike	01281184	19	008c5c10
CCreatureAction_ScorpionChargeStrike	01281184	81	008c5c20
CCreatureAction_ScorpionChargeStrike	01281184	82	008c5c30
CCreatureAction_WaspQueenDiveAttack	01281304	74	008c5c40
CCreatureAction_WaspQueenDiveAttack	01281304	81	008c5c50
CCreatureAction_ScorpionChargeInto	01280ed4	0	008c5c60
CCreatureAction_ScorpionCharge	01281024	0	008c5c90
CCreatureAction_ScorpionChargeStrike	01281184	0	008c5cb0
CCreatureAction_WaspQueenDie	01280d84	0	008c5cd0
CCreatureAction_WaspQueenDiveAttack	01281304	0	008c5cf0
CCreatureAction_ScorpionChargeInto	01280ed4	11	008c5d10
CCreatureAction_ScorpionCharge	01281024	11	008c5d90
CCreatureAction_ScorpionChargeStrike	01281184	11	008c5e10
CCreatureAction_WaspQueenDie	01280d84	11	008c5e90
CCreatureAction_WaspQueenDiveAttack	01281304	11	008c5ed0
CCreatureAction_TrollSwipe	0128e654	12	008c5f90
CCreatureAction_TrollWhackGroundBase	0128e0ec	12	008c5fd0
CCreatureAction_TrollAngryGroundPound	0128e23c	4	008c5ff0
CCreatureAction_TrollProjectileAttack	0128e3ac	81	008c6000
CCreatureAction_TrollPursue	0128ea4c	3	008c6050
CCreatureAction_WalkInto	0128ecfc	4	008c6060
CCreatureAction_RockTrollShakeAndExplode	0128154c	12	008c6070
CCreatureAction_IceTrollIcicleAttack	012960c4	12	008c60b0
CCreatureAction_IceTrollIcicleAssaultLoop	012860a4	12	008c60f0
CCreatureAction_TrollAngryGroundPound	0128e23c	12	008c6130
CCreatureAction_RockTrollFallToDeath	01262b04	12	008c6160
CCreatureAction_TrollWhackGroundBase	0128e0ec	3	008c6390
CCreatureAction_TrollAngryGroundPound	0128e23c	3	008c63a0
CCreatureAction_TrollTunnel	0128e504	3	008c63c0
CCreatureAction_TrollProjectileAttack	0128e3ac	3	008c6430
CCreatureAction_TrollThrowProjectile	01281694	12	008c64f0
CCreatureAction_TrollThrowProjectile	01281694	56	008c67a0
CCreatureAction_TrollThrowProjectile	01281694	3	008c6860
CCreatureAction_TrollThrowProjectile	01281694	4	008c6a50
CCreatureAction_TrollGroundPound	012931cc	3	008c6b20
CCreatureAction_RockTrollShakeAndExplode	0128154c	4	008c6ce0
CCreatureAction_IceTrollIcicleAttack	012960c4	3	008c6db0
CCreatureAction_IceTrollIcicleAssaultOutOf	012861ec	12	008c7200
CCreatureAction_TrollGroundPound	012931cc	12	008c7280
CCreatureAction_TrollGroundPound	012931cc	4	008c7480
CCreatureAction_RockTrollFallToDeath	01262b04	4	008c74f0
CCreatureAction_IceTrollIcicleAssaultInto	0129620c	12	008c7600
CCreatureAction_TrollThrowProjectile	01281694	81	008c7cc0
CCreatureAction_TrollThrowProjectile	01281694	73	008c7cd0
CCreatureAction_TrollThrowProjectile	01281694	78	008c7ce0
CCreatureAction_TrollThrowProjectile	01281694	8	008c7cf0
CCreatureAction_TrollThrowProjectile	01281694	0	008c7d00
CCreatureAction_RockTrollShakeAndExplode	0128154c	0	008c7d30
CCreatureAction_TrollThrowProjectile	01281694	11	008c7d50
CCreatureAction_RockTrollShakeAndExplode	0128154c	11	008c7e00
CCreatureAction_BanditKingLunge	01295f64	12	008c7f00
CCreatureAction_BanditKingLunge	01295f64	68	008c7f40
CCreatureAction_BanditKingAttack	01281b0c	46	008c8080
CCreatureAction_BanditKingStuck	01281c54	46	008c80e0
CCreatureAction_BanditKingUnstuck	01281d9c	46	008c8130
CCreatureAction_BanditKingLunge	01295f64	3	008c8180
CCreatureAction_BanditKingStuck	01281c54	12	008c8380
CCreatureAction_BanditKingUnstuck	01281d9c	12	008c8550
CCreatureAction_BanditKingStuckGetHit	01281ee4	12	008c87a0
CCreatureAction_BanditKingChangeWeapons	0128180c	3	008c8960
CCreatureAction_BanditKingThrowWeapons	0128193c	3	008c89d0
CCreatureAction_BanditKingLunge	01295f64	4	008c8c30
CCreatureAction_BanditKingStuck	01281c54	4	008c8f70
CCreatureAction_BanditKingStuckGetHit	01281ee4	4	008c91e0
CCreatureAction_BanditKingGetHit	01263bac	4	008c92c0
CCreatureAction_BanditKingChangeWeapons	0128180c	0	008c93b0
CCreatureAction_BanditKingThrowWeapons	0128193c	70	008c93d0
CCreatureAction_BanditKingThrowWeapons	0128193c	0	008c93e0
CCreatureAction_BanditKingAttack	01281b0c	19	008c9490
CCreatureAction_BanditKingAttack	01281b0c	29	008c94a0
CCreatureAction_BanditKingAttack	01281b0c	73	008c94b0
CCreatureAction_BanditKingStuck	01281c54	8	008c9560
CCreatureAction_BanditKingStuck	01281c54	24	008c9570
CCreatureAction_BanditKingUnstuck	01281d9c	8	008c9600
CCreatureAction_BanditKingUnstuck	01281d9c	19	008c9610
CCreatureAction_BanditKingAttack	01281b0c	0	008c9670
CCreatureAction_BanditKingStuck	01281c54	0	008c9690
CCreatureAction_BanditKingUnstuck	01281d9c	0	008c96d0
CCreatureAction_BanditKingStuckGetHit	01281ee4	0	008c96f0
CCreatureAction_BanditKingChangeWeapons	0128180c	11	008c9720
CCreatureAction_BanditKingThrowWeapons	0128193c	11	008c9760
CCreatureAction_BanditKingAttack	01281b0c	11	008c97e0
CCreatureAction_BanditKingStuck	01281c54	11	008c9830
CCreatureAction_BanditKingUnstuck	01281d9c	11	008c98e0
CCreatureAction_BanditKingStuckGetHit	01281ee4	11	008c9930
CCreatureAction_HobbeLungeAttack	0128206c	12	008c9980
CCreatureAction_HobbeSpellcasterAim	01263cf4	4	008c99c0
CCreatureAction_HobbeSpellcasterAim	01263cf4	12	008c9ba0
CCreatureAction_HobbeSpellcasterFire	01263e3c	3	008c9c80
CCreatureAction_HobbeLungeAttack	0128206c	19	008c9d40
CCreatureAction_HobbeLungeAttack	0128206c	29	008c9d50
CCreatureAction_HobbeLungeAttack	0128206c	74	008c9d60
CCreatureAction_HobbeLungeAttack	0128206c	0	008c9d70
CCreatureAction_HobbeLungeAttack	0128206c	11	008c9d90
CCreatureAction_NymphGetHit	01263f84	68	008c9dd0
CCreatureAction_NymphSummonInto	0128220c	12	008c9df0
CCreatureAction_NymphSummonOutOf	01282354	4	008c9e40
CCreatureAction_NymphGetHit	01263f84	56	008c9e60
CCreatureAction_NymphGetHitDie	012640cc	56	008c9f40
CCreatureAction_NymphGetHitDie	012640cc	4	008c9fc0
CCreatureAction_NymphTeleportIntoLimbo	012828a4	3	008ca110
CCreatureAction_NymphTeleportOutOfLimbo	01282a04	12	008ca170
CCreatureAction_NymphGetHit	01263f84	12	008ca220
CCreatureAction_NymphGetHit	01263f84	3	008ca310
CCreatureAction_NymphGetHitDie	012640cc	12	008ca4a0
CCreatureAction_NymphSummonInto	0128220c	74	008ca8d0
CCreatureAction_NymphShot	012824b4	73	008ca8e0
CCreatureAction_NymphShot	012824b4	78	008ca8f0
CCreatureAction_NymphShot	012824b4	15	008ca900
CCreatureAction_NymphIdleAfterShot	012825fc	73	008ca910
CCreatureAction_NymphTeleportLimboBase	01282754	81	008ca920
CCreatureAction_NymphTeleportLimboBase	01282754	45	008ca930
CCreatureAction_NymphTeleportLimboBase	01282754	73	008ca940
CCreatureAction_NymphTeleportLimboBase	01282754	78	008ca950
CCreatureAction_NymphTeleportLimboBase	01282754	0	008ca960
CCreatureAction_NymphSummonInto	0128220c	0	008ca980
CCreatureAction_NymphSummonOutOf	01282354	0	008ca9a0
CCreatureAction_NymphTeleportIntoLimbo	012828a4	0	008ca9c0
CCreatureAction_NymphTeleportOutOfLimbo	01282a04	0	008ca9e0
CCreatureAction_NymphShot	012824b4	0	008caa00
CCreatureAction_NymphIdleAfterShot	012825fc	0	008caa20
CCreatureAction_NymphSummonInto	0128220c	11	008caa40
CCreatureAction_NymphSummonOutOf	01282354	11	008caa70
CCreatureAction_NymphTeleportOutOfLimbo	01282a04	11	008caaa0
CCreatureAction_NymphShot	012824b4	11	008cab10
CCreatureAction_NymphIdleAfterShot	012825fc	11	008cab40
CCreatureAction_NymphTeleportIntoLimbo	012828a4	11	008cab70
CCreatureAction_SummonerLightningOrbInto	012830ec	4	008cabe0
CCreatureAction_SummonerLightningOrbOutOf	01283234	12	008cac00
CCreatureAction_SummonerLightningOrbOutOfGroundSmash	0128337c	12	008cac40
CCreatureAction_SummonerStrike	0126435c	12	008cac80
CCreatureAction_SummonerDie	012644a4	12	008cacc0
CCreatureAction_SummonerDead	01287174	4	008cad00
CCreatureAction_SummonerFlameSlice	01264214	4	008cad10
CCreatureAction_SummonerLightningOrbInto	012830ec	56	008cad50
CCreatureAction_SummonerFlameSlice	01264214	56	008caf10
CCreatureAction_SummonerFlameSlice	01264214	3	008cafa0
CCreatureAction_SummonerSummonInto	01282e34	4	008cb060
CCreatureAction_SummonerSummonOutOf	01282f8c	12	008cb120
CCreatureAction_SummonerLightningOrbInto	012830ec	3	008cb1a0
CCreatureAction_SummonerLightningOrbOutOf	01283234	3	008cb250
CCreatureAction_SummonerLightningOrbOutOf	01283234	4	008cb4a0
CCreatureAction_SummonerLightningOrbOutOfGroundSmash	0128337c	3	008cb500
CCreatureAction_SummonerLightningOrbOutOfGroundSmash	0128337c	4	008cb5c0
CCreatureAction_SummonerUnsheatheStrike	012834c4	12	008cb620
CCreatureAction_SummonerUnsheatheStrike	012834c4	3	008cb6e0
CCreatureAction_SummonerSheatheWeapon	0128360c	3	008cb780
CCreatureAction_SummonerDie	012644a4	4	008cb8f0
CCreatureAction_SummonerDead	01287174	12	008cb940
CCreatureAction_SummonerFlameSlice	01264214	12	008cbb90
NCreatureMode::CModeSummonerSummon	01282ba0	1	008cc160
NCreatureMode::CModeSummonerSummon	01282ba0	4	008cc170
NCreatureMode::CModeSummonerLightningOrb	01282bdc	1	008cc240
NCreatureMode::CModeSummonerLightningOrb	01282bdc	4	008cc250
NCreatureMode::CModeSummonerLightningOrb	01282bdc	0	008cc260
NCreatureMode::CModeSummonerSummon	01282ba0	0	008cc310
CCreatureAction_SummonerUnsheatheStrike	012834c4	19	008cc3c0
CCreatureAction_SummonerUnsheatheStrike	012834c4	29	008cc3d0
CCreatureAction_SummonerUnsheatheStrike	012834c4	74	008cc3e0
CCreatureAction_SheatheWeapons	01282cec	0	008cc3f0
CCreatureAction_SummonerSummonInto	01282e34	0	008cc410
CCreatureAction_SummonerSummonOutOf	01282f8c	0	008cc430
CCreatureAction_SummonerLightningOrbInto	012830ec	0	008cc450
CCreatureAction_SummonerLightningOrbOutOf	01283234	0	008cc480
CCreatureAction_SummonerLightningOrbOutOfGroundSmash	0128337c	0	008cc4a0
CCreatureAction_SummonerUnsheatheStrike	012834c4	0	008cc4c0
CCreatureAction_SummonerSheatheWeapon	0128360c	0	008cc4e0
CCreatureAction_SheatheWeapons	01282cec	11	008cc500
CCreatureAction_SummonerSummonInto	01282e34	11	008cc540
CCreatureAction_SummonerSummonOutOf	01282f8c	11	008cc570
CCreatureAction_SummonerLightningOrbInto	012830ec	11	008cc5a0
CCreatureAction_SummonerLightningOrbOutOf	01283234	11	008cc5f0
