class	offset	donor_type	donor_name	donor_size	retail_type	retail_name	retail_size	verdict	evidence
CNavSwitchableLeafNode	0x18	unsigned char	_pad_0x18	4	unsigned char	f_18	1	RETAIL_ONLY	previous header
CNavSwitchableLeafNode	0x1c	unsigned char	_pad_0x1c	4	unsigned char	b1c	1	RETAIL_ONLY	previous header
CNavSwitchableLeafNode	0xf	unsigned char	_pad_0x0c	4	unsigned char	m_disabled	1	RETAIL_ONLY	previous header
CNavigatorAStar	0x19	unsigned char	_pad_0x18	4	unsigned char	flag19	1	RETAIL_ONLY	CNavigatorAStar_Interrupt_00a1a150.cpp
CNavigatorAStar	0x1c	unsigned char	_pad_0x1c	4	char*	sub	4	RETAIL_ONLY	CNavigatorAStar_Interrupt_00a1a150.cpp
CNavigatorAStar	0x20	unsigned char	_pad_0x20	4	Sub*	sub	4	RETAIL_ONLY	CNavigatorAStar_CreateLineList_00a1bfc0.cpp
CNavigatorAStar	0x20	unsigned char	_pad_0x20	4	pointer to a	block	4	RETAIL_ONLY	CNavigatorAStar_Interrupt_00a1a150.cpp
CNavigatorAStar	0x7c	float	GoalPosition_Y	4	char	sub	1	CONFLICT	CNavigatorAStar_GetCurrentDestination_00a224c0.cpp
CNavigatorAStar	0x8c	float	PosAskedToGetTo_Z	4	int	field88	4	CONFLICT	CNavigatorAStar_Interrupt_00a1a150.cpp
CNavigatorBase	0x19	bool	Interrupted	1	unsigned char	f	1	AGREE	CNavigatorBase_Interrupt_00a19ad0.cpp
CNavigatorFlyer	0x24	float	DestinationPos_X	4	char	sub	1	CONFLICT	CNavigatorFlyer_GetCurrentDestination_00a19b00.cpp
CNetworkClient	0x2662	bool	LocalGame	1	unsigned char	enabled	1	AGREE	CNetworkClient_Update_004ae9d0.cpp
CNetworkClient	0x266c	long	LocalFrame	4	int	a	4	AGREE	CNetworkClient_Update_004ae9d0.cpp
CNetworkClient	0x2670	unsigned long	Checksum1	4	int	b	4	AGREE	CNetworkClient_Update_004ae9d0.cpp
CNetworkClient	0x2674	unsigned long	Checksum2	4	int	c	4	AGREE	CNetworkClient_Update_004ae9d0.cpp
CObjectAugmentationsDef	size			160	sizeof	GetSizeofClass	140	SIZE_CONFLICT	GetSizeofClass
CObjectFamilyDef	0x3c	unsigned char	_pad_0x3c	4	SubDef	sub	4	RETAIL_ONLY	CObjectFamilyDef_Copy_004611d6.cpp
CObjectFamilyDef	size			80	sizeof	GetSizeofClass	72	SIZE_CONFLICT	GetSizeofClass
CObstacleNavigatorExternalInterface	0x0	void*	__vftable	4	char	data	20	CONFLICT	CObstacleNavigatorExternalInterface_Clone_004df4ca.cpp
CObstacleNavigatorExternalInterface	0x4	CThing*	Obstacle	4	Inner*	inner	4	AGREE	CObstacleNavigatorExternalInterface_IsDead_004df4aa.cpp
COccupiableDef	0x28	unsigned long	TypeFlags	4	CSubField	sub	4	AGREE	COccupiableDef_Copy_004e0d33.cpp
COpinionDeedEffectsDef	size			148	sizeof	GetSizeofClass	128	SIZE_CONFLICT	GetSizeofClass
COpinionDeedMaskDef	size			80	sizeof	GetSizeofClass	72	SIZE_CONFLICT	GetSizeofClass
COpinionDeedReactionDef	size			88	sizeof	GetSizeofClass	80	SIZE_CONFLICT	GetSizeofClass
COpinionOfHeroDef	0x28	long	ThreatenGift_Val	4	Field	f0	4	AGREE	COpinionOfHeroDef_TransferCOpinionOfHeroDefUAEXAAVCPersistContextZ_004de36b.cpp
COpinionOfHeroDef	0x2c	bool	WillAttackCriminals	1	Field	f1	4	CONFLICT	COpinionOfHeroDef_TransferCOpinionOfHeroDefUAEXAAVCPersistContextZ_004de36b.cpp
COpinionOfHeroDef	0x30	long	Personality	4	Field	f2	4	AGREE	COpinionOfHeroDef_TransferCOpinionOfHeroDefUAEXAAVCPersistContextZ_004de36b.cpp
COpinionOfHeroDef	0x34	long	ReactionMask	4	Field	f3	4	AGREE	COpinionOfHeroDef_TransferCOpinionOfHeroDefUAEXAAVCPersistContextZ_004de36b.cpp
COpinionOfHeroDef	0x38	long	DeedMask	4	Field	f4	4	AGREE	COpinionOfHeroDef_TransferCOpinionOfHeroDefUAEXAAVCPersistContextZ_004de36b.cpp
COpinionPersonalityDef	size			92	sizeof	GetSizeofClass	84	SIZE_CONFLICT	GetSizeofClass
COpinionReactionManagerDef	size			860	sizeof	GetSizeofClass	812	SIZE_CONFLICT	GetSizeofClass
COpinionReactionMaskDef	size			80	sizeof	GetSizeofClass	72	SIZE_CONFLICT	GetSizeofClass
COpinionSourceDef	size			216	sizeof	GetSizeofClass	200	SIZE_CONFLICT	GetSizeofClass
COptimisedFace	0x0	unsigned long[3]	VertexIndices	12	unsigned long	VertexIndices	12	AGREE	COptimisedFace_RemapIndex_00ac6f50.cpp
CPackedUIntArray	0x0	void*	PackedInts	4	unsigned long*	PackedInts	4	AGREE	CPackedUIntArray_Sizeof_00a62a60.cpp
CPackedUIntArray	0x4	unsigned long	Size	4	unsigned long	Size	4	AGREE	CPackedUIntArray_Sizeof_00a62a60.cpp
CPackedUIntArray	0x8	unsigned char	Bits	1	unsigned char	Bits	1	AGREE	CPackedUIntArray_Sizeof_00a62a60.cpp
CPackedUIntArray	0x9	unsigned char	_pad_0x09	3	unsigned char	_alignment	3	RETAIL_ONLY	CPackedUIntArray_Sizeof_00a62a60.cpp
CPackedUIntArray	0x9	unsigned char	_pad_0x09	3	unsigned char	_alignment	3	RETAIL_ONLY	previous header
CPackedUIntArray	0xc	unsigned long	Bias	4	unsigned long	Bias	4	AGREE	CPackedUIntArray_Sizeof_00a62a60.cpp
CParentDefClassBase	0x29	CVectorMap<unsigned_long,CDefClassBase::CSubDefInfo,CKeyPairCompareLess<unsigned_long,CDefClassBase::CSubDefInfo>_>	SubDefInfoMap	20	Sub	field	4	CONTAINED	CParentDefClassBase_GetPSubDefInfoMap_004303e0.cpp
CParticleAttacherDef	size			56	sizeof	GetSizeofClass	52	SIZE_CONFLICT	GetSizeofClass
CParticleEmitter	0x8	vector<CCountedPointer<NParticleEngine::CParticleSystem>,std::allocator<CCountedPointer<NParticleEngine::CParticleSystem>_>_>	ParticleSystems	16	CSplineRef*	begin	4	CONTAINED	CParticleEmitter_GetApproximateTotalSplineLength_00aed050.cpp
CParticleEmitter	0xc	vector<CCountedPointer<NParticleEngine::CParticleSystem>,std::allocator<CCountedPointer<NParticleEngine::CParticleSystem>_>_>	ParticleSystems	16	CSplineRef*	end	4	CONTAINED	CParticleEmitter_GetApproximateTotalSplineLength_00aed050.cpp
CParticleProgram	0xc0	CArray<C3DClothRenderVertex>	RenderVertices	16	char*	data	4	CONTAINED	CParticleProgram_RelocateData_00ae04c0.cpp
CParticleSystem	0xb0			140	float	totalTime	4	SIZE_CONFLICT	CParticleSystem_GetNormalisedTime_006a4e40.cpp
CParticleSystem	0xb4			140	float	elapsed	4	SIZE_CONFLICT	CParticleSystem_GetNormalisedTime_006a4e40.cpp
CPhysicsDef	0x28	float	Diameter	4	float	f28	4	AGREE	CPhysicsDef_TransferCPhysicsDefUAEXAAVCPersistContextZ_0045212a.cpp
CPhysicsDef	0x2c	float	Friction	4	float	f2c	4	AGREE	CPhysicsDef_TransferCPhysicsDefUAEXAAVCPersistContextZ_0045212a.cpp
CPhysicsDef	0x30	float	Elasticity	4	float	f30	4	AGREE	CPhysicsDef_TransferCPhysicsDefUAEXAAVCPersistContextZ_0045212a.cpp
CPhysicsDef	0x40	bool	PushableByHero	1	unsigned char	sub	4	CONFLICT	CPhysicsDef_TransferCPhysicsDefUAEXAAVCPersistContextZ_0045212a.cpp
CPhysicsFacesSegmentBranch	0x14	CIPhysicsFacesSegmentBase*	PositiveChild	4	ISized*	m14	4	AGREE	CPhysicsFacesSegmentBranch_Sizeof_00a85fb0.cpp
CPhysicsFacesSegmentBranch	0x18	CIPhysicsFacesSegmentBase*	NegativeChild	4	ISized*	m18	4	AGREE	CPhysicsFacesSegmentBranch_Sizeof_00a85fb0.cpp
CPhysicsFacesSegmentLeaf	0x4	CArray<unsigned_short>	TriangleListIndex	16	short*	begin	4	CONTAINED	CPhysicsFacesSegmentLeaf_Sizeof_00a86100.cpp
CPhysicsFacesSegmentLeaf	0xc	CArray<unsigned_short>	TriangleListIndex	16	short*	end	4	CONTAINED	CPhysicsFacesSegmentLeaf_Sizeof_00a86100.cpp
CPixelFormat	0x0	long	FormatIndex	4	int	fmt	4	AGREE	CPixelFormat_GetByteColourDepth_009e3800.cpp
CPlayer	0x0	void*	__vftable	4	char	m_leading	16	CONFLICT	CPlayer_IsMainPlayer_00487520.cpp
CPlayer	0x10	CPlayerManager*	PlayerManager	4	CPlayerManager*	PlayerManager	4	AGREE	CPlayer_IsMainPlayer_00487520.cpp
CPlayer	0x14	CMainGameComponent*	Component	4	char	m_between14And28	20	CONFLICT	CPlayer_IsMainPlayer_00487520.cpp
CPlayer	0x217	list<EPlayerMode,std::allocator<EPlayerMode>_>	PlayerModes	12	unsigned char	aggressive	1	CONTAINED	CPlayer_ToggleAggressiveMode_00487e90.cpp
CPlayer	0x24	CWorldMap*	PWorldMap	4	long	m28	4	AGREE_KIND_SOFT	CPlayer_IsUsingJoystickDeviceNumber_004874f0.cpp
CPlayer	0x28	long	Number	4	long	Number	4	AGREE	CPlayer_IsMainPlayer_00487520.cpp
CPlayerDef	0x3c	unsigned char	_pad_0x3c	4	CSubA	m3c	4	RETAIL_ONLY	CPlayerDef_TransferCPlayerDefUAEXAAVCPersistContextZ_00459582.cpp
CPlayerDef	0x3c	unsigned char	_pad_0x3c	4	unsigned int	f3c	4	RETAIL_ONLY	CPlayerDef_Copy_00462888.cpp
CPlayerDef	0x40	long	CharacterDef	4	CSubB	m40	4	AGREE	CPlayerDef_TransferCPlayerDefUAEXAAVCPersistContextZ_00459582.cpp
CPlayerDef	0x40	long	CharacterDef	4	unsigned int	f40	4	AGREE	CPlayerDef_Copy_00462888.cpp
CPlayerDef	size			72	sizeof	GetSizeofClass	68	SIZE_CONFLICT	GetSizeofClass
CPlayerGui	0x248	CDrawMouseCursor*	PDrawMouseCursor_Data	4	Sub*	sub	4	AGREE	CPlayerGui_HideScreenshotMessage_004379f0.cpp
CPlayerGuiDef	size			2896	sizeof	GetSizeofClass	2740	SIZE_CONFLICT	GetSizeofClass
CPlayerInventoryDef	0x3c	unsigned char	_pad_0x3c	4	Field	f0	4	RETAIL_ONLY	CPlayerInventoryDef_TransferCPlayerInventoryDefUAEXAAVCPersistContex_00467553.cpp
CPlayerInventoryDef	0x40	vector<long,std::allocator<long>_>	Slot	16	Field	f1	4	CONTAINED	CPlayerInventoryDef_TransferCPlayerInventoryDefUAEXAAVCPersistContex_00467553.cpp
CPlayerInventoryDef	0x44	vector<long,std::allocator<long>_>	Slot	16	Field	f2	4	CONTAINED	CPlayerInventoryDef_TransferCPlayerInventoryDefUAEXAAVCPersistContex_00467553.cpp
CPlayerInventoryDef	0x48	vector<long,std::allocator<long>_>	Slot	16	Field	f3	4	CONTAINED	CPlayerInventoryDef_TransferCPlayerInventoryDefUAEXAAVCPersistContex_00467553.cpp
CPlayerInventoryDef	0x4c	vector<long,std::allocator<long>_>	Slot	16	Field	f4	4	CONTAINED	CPlayerInventoryDef_TransferCPlayerInventoryDefUAEXAAVCPersistContex_00467553.cpp
CPlayerInventoryDef	size			136	sizeof	GetSizeofClass	112	SIZE_CONFLICT	GetSizeofClass
CPlayerMovementDef	size			128	sizeof	GetSizeofClass	124	SIZE_CONFLICT	GetSizeofClass
CPrizeScoreDef	0x28	float	Score	4	CMember	m28	4	CONFLICT	CPrizeScoreDef_TransferCPrizeScoreDefUAEXAAVCPersistContextZ_004eac7b.cpp
CPrizeScoreDef	0x28	float	Score	4	int	f28	4	CONFLICT	CPrizeScoreDef_Copy_004eac9c.cpp
CPrizeScoreDef	0x2c	long	Mult	4	CMember	m2c	4	AGREE	CPrizeScoreDef_TransferCPrizeScoreDefUAEXAAVCPersistContextZ_004eac7b.cpp
CPrizeScoreDef	0x2c	long	Mult	4	int	f2c	4	AGREE	CPrizeScoreDef_Copy_004eac9c.cpp
CQuestCardDef	0x0	void*	__vftable	4	char	data	116	CONFLICT	CQuestCardDef_GetSizeofClass_004e00e9.cpp
CQuestInfoElement	0x60			32	int	m_field60	4	SIZE_CONFLICT	CQuestInfoElement_Clear_0064ae66.cpp
CQuestInfoElement	0x68			32	SubList	m_list	4	SIZE_CONFLICT	CQuestInfoElement_Clear_0064ae66.cpp
CQuestManager	0x0	void*	__vftable	4	int	key	4	AGREE_KIND_SOFT	CQuestManager_GetActiveExclusiveQuestName_004b0540.cpp
CQuestManager	0x28	CRuntimeQuestPersistence	RuntimeQuestPersistence	40	CCharString*	name	4	CONTAINED	CQuestManager_GetActiveExclusiveQuestName_004b0540.cpp
CQuestManager	0x4	CGameScriptThingManager*	PGameScriptThingManager_Data	4	SubNode*	next	4	AGREE	CQuestManager_GetActiveExclusiveQuestName_004b0540.cpp
CQuestManager	0x64	vector<CCharString,std::allocator<CCharString>_>	CreatureGenerationDisabledQuests	16	int	field64	4	CONTAINED	CQuestManager_RemoveAllBoasts_004aff80.cpp
CQuestManager	0x68	vector<CCharString,std::allocator<CCharString>_>	CreatureGenerationDisabledQuests	16	BoastList	a	4	CONTAINED	CQuestManager_RemoveAllBoasts_004aff80.cpp
CQuestManager	0x6c	vector<CCharString,std::allocator<CCharString>_>	BetweenStartAndEndScreenQuests	16	BoastList	b	4	CONTAINED	CQuestManager_RemoveAllBoasts_004aff80.cpp
CQuestManager	0x98	list<CIntelligentPointer<CThing>,std::allocator<CIntelligentPointer<CThing>_>_>	CompletedQuestCards	12	void*	screenPtr	4	CONTAINED	CQuestManager_IsBetweenQuestStartAndFinishScreens_004af290.cpp
CQuickAccessItemButtonGuiDef	size			84	sizeof	GetSizeofClass	80	SIZE_CONFLICT	GetSizeofClass
CReactionFrequencyTraits_LinearTime	0x4	float	MinWait	4	float	MinWait	4	AGREE	CReactionFrequencyTraitsLinearTime_TransferBinaryOut_006fed00.cpp
CReactionFrequencyTraits_LinearTime	0x8	float	WaitRange	4	float	WaitRange	4	AGREE	CReactionFrequencyTraitsLinearTime_TransferBinaryOut_006fed00.cpp
CReactionFrequencyTraits_LinearTime	0xc	unsigned long	FrameHappened	4	unsigned long	FrameHappened	4	AGREE	CReactionFrequencyTraitsLinearTime_TransferBinaryOut_006fed00.cpp
CReactionFrequencyTraits_PeriodicFrequency	0x1c	unsigned long	LastHappenedFrame	4	int	result	4	AGREE	CReactionFrequencyTraitsPeriodicFrequency_LogReaction_006fedb0.cpp
CRegion	0x18	vector<long,std::allocator<long>_>	VisMaps	16	CCharString	nameA	4	CONTAINED	CRegion_GetDisplayName_006bbf20.cpp
CRegion	0x1c	vector<long,std::allocator<long>_>	VisMaps	16	CCharString	nameB	4	CONTAINED	CRegion_GetDisplayName_006bbf20.cpp
CRegion	0x20	CCharStringData*	Name_PStringData	4	NameField	field20	4	AGREE_KIND_SOFT	CRegion_SetRegionDefName_006bc1d0.cpp
CRegion	0x24	CCharStringData*	DisplayName_PStringData	4	int	field24	4	AGREE_KIND_SOFT	CRegion_SetRegionDefName_006bc1d0.cpp
CRegionMinimap	0x0	long	RegionMinimapSize	4	int	field0	4	AGREE	CRegionMinimap_LoadRegionMinimapTGAFile_0066ca80.cpp
CRegionMinimap	0x0	long	RegionMinimapSize	4	int	handle	4	AGREE	CRegionMinimap_InitialiseSurface_0066c750.cpp
CRegionMinimap	0x24	CSurface	RegionMinimapSurface	16	CSurface	surf	4	CONTAINED	CRegionMinimap_InitialiseSurface_0066c750.cpp
CRegionMinimap	0x24	CSurface	RegionMinimapSurface	16	SubObj	sub	4	CONTAINED	CRegionMinimap_LoadRegionMinimapTGAFile_0066ca80.cpp
CReplaceableMeshDef	size			56	sizeof	GetSizeofClass	52	SIZE_CONFLICT	GetSizeofClass
CResource	0x18	unsigned long	LastUsedFrame	4	int	f18	4	AGREE	CResource_SetAsUnloadable_009fbf50.cpp
CResource	0x8	CResourceList*	ResourceList	4	P*	f8	4	AGREE	CResource_SetAsUnloadable_009fbf50.cpp
CResourceList	0x10	CResource	Head	28	long	MaximumMemory	4	CONTAINED	CResourceList_AddResource_009fbfe0.cpp
CResourceList	0x14	CResource	Head	28	unsigned long	CurrentFrame	4	CONTAINED	CResourceList_AddResource_009fbfe0.cpp
CResourceList	0x18	CResource	Head	28	unsigned long	DebugStatsFrame	4	CONTAINED	CResourceList_AddResource_009fbfe0.cpp
CResourceList	0x1c	CResource	Head	28	unsigned long	UnloadDelay	4	CONTAINED	CResourceList_AddResource_009fbfe0.cpp
CResourceList	0x20	unsigned long	ResourceCount	4	unsigned long	UnloadedThisFrame	4	AGREE	CResourceList_AddResource_009fbfe0.cpp
CResourceList	0x4	CResource	Head	28	CResource	Head	4	CONTAINED	CResourceList_AddResource_009fbfe0.cpp
CResourceList	0x8	CResource	Head	28	unsigned long	ResourceCount	4	CONTAINED	CResourceList_AddResource_009fbfe0.cpp
CResourceList	0xc	CResource	Head	28	long	AllocatedMemory	4	CONTAINED	CResourceList_AddResource_009fbfe0.cpp
CResurrectionItemDef	0x28	long	OnUseParticleEffect	4	CSubField	sub	4	AGREE	CResurrectionItemDef_Copy_004e1394.cpp
CRumbleDef	0x28	map<EQuakeStrength,float,std::less<EQuakeStrength>,std::allocator<std::pair<EQuakeStrength_const_,float>_>_>	QuakeIntensities	16	CQuakeStrengthFloatMapRetail	QuakeIntensities	4	CONTAINED	CRumbleDef_Transfer_004e676a.cpp
CRumbleDef	0x2c	map<EQuakeStrength,float,std::less<EQuakeStrength>,std::allocator<std::pair<EQuakeStrength_const_,float>_>_>	QuakeIntensities	16	CQuakeLengthFloatMapRetail	QuakeDurations	4	CONTAINED	CRumbleDef_Transfer_004e676a.cpp
CRumbleDef	size			72	sizeof	GetSizeofClass	64	SIZE_CONFLICT	GetSizeofClass
CScorpionKingBattleDef	size			100	sizeof	GetSizeofClass	96	SIZE_CONFLICT	GetSizeofClass
CScriptConversation	0x14	vector<CIntelligentPointer<CThing>,std::allocator<CIntelligentPointer<CThing>_>_>	PeopleInConversation	16	SpeakerRec*	speakers	4	CONTAINED	CScriptConversation_GetCurrentSpeaker_006e55b0.cpp
CScriptConversation	0x20	vector<CScriptConversation::CConversationLine,std::allocator<CScriptConversation::CConversationLine>_>	Conversation	16	int	current	4	CONTAINED	CScriptConversation_GetCurrentSpeaker_006e55b0.cpp
CScriptConversation	0x8	vector<CIntelligentPointer<CThing>,std::allocator<CIntelligentPointer<CThing>_>_>	PeopleInConversation	16	Entry8*	entries	4	CONTAINED	CScriptConversation_GetCurrentSpeaker_006e55b0.cpp
CScriptGameResourceObjectScriptedThing	0x20	bool	NullResource	1	unsigned char	f	1	AGREE	CScriptGameResourceObjectScriptedThing_IsNull_00905320.cpp
CScriptGameResourceObjectScriptedThingBase	0x8	CScriptGameResourceObjectScriptedThingBase*	PImp_Data	4	Inner*	f8	4	AGREE	CScriptGameResourceObjectScriptedThingBase_Converse_007e73b0.cpp
CScriptGameResourceObjectScriptedThingBase	0x8	CScriptGameResourceObjectScriptedThingBase*	PImp_Data	4	Inner*	f8	4	AGREE	CScriptGameResourceObjectScriptedThingBase_FireProjectileWeaponAtTarget_007e72e0.cpp
CScriptGameResourceObjectScriptedThingBase	0x8	CScriptGameResourceObjectScriptedThingBase*	PImp_Data	4	Inner*	f8	4	AGREE	CScriptGameResourceObjectScriptedThingBase_FollowPreCalculatedRoute_007e7310.cpp
CScriptGameResourceObjectScriptedThingBase	0x8	CScriptGameResourceObjectScriptedThingBase*	PImp_Data	4	Inner*	f8	4	AGREE	CScriptGameResourceObjectScriptedThingBase_FollowThing_007e7320.cpp
CScriptGameResourceObjectScriptedThingBase	0x8	CScriptGameResourceObjectScriptedThingBase*	PImp_Data	4	Inner*	f8	4	AGREE	CScriptGameResourceObjectScriptedThingBase_IsFollowingThing_007e7460.cpp
CScriptGameResourceObjectScriptedThingBase	0x8	CScriptGameResourceObjectScriptedThingBase*	PImp_Data	4	Inner*	f8	4	AGREE	CScriptGameResourceObjectScriptedThingBase_IsPerformingScriptTask_007e7450.cpp
CScriptGameResourceObjectScriptedThingBase	0x8	CScriptGameResourceObjectScriptedThingBase*	PImp_Data	4	Inner*	f8	4	AGREE	CScriptGameResourceObjectScriptedThingBase_MoveToAndPickUpGenericBox_007e7420.cpp
CScriptGameResourceObjectScriptedThingBase	0x8	CScriptGameResourceObjectScriptedThingBase*	PImp_Data	4	Inner*	f8	4	AGREE	CScriptGameResourceObjectScriptedThingBase_MoveToPosition_007e72f0.cpp
CScriptGameResourceObjectScriptedThingBase	0x8	CScriptGameResourceObjectScriptedThingBase*	PImp_Data	4	Inner*	f8	4	AGREE	CScriptGameResourceObjectScriptedThingBase_MoveToThing_007e7300.cpp
CScriptGameResourceObjectScriptedThingBase	0x8	CScriptGameResourceObjectScriptedThingBase*	PImp_Data	4	Inner*	f8	4	AGREE	CScriptGameResourceObjectScriptedThingBase_PerformExpression_007e73c0.cpp
CScriptGameResourceObjectScriptedThingBase	0x8	CScriptGameResourceObjectScriptedThingBase*	PImp_Data	4	Inner*	f8	4	AGREE	CScriptGameResourceObjectScriptedThingBase_PlayAnimation_007e73d0.cpp
CScriptGameResourceObjectScriptedThingBase	0x8	CScriptGameResourceObjectScriptedThingBase*	PImp_Data	4	Inner*	f8	4	AGREE	CScriptGameResourceObjectScriptedThingBase_PlayCombatAnimation_007e73e0.cpp
CScriptGameResourceObjectScriptedThingBase	0x8	CScriptGameResourceObjectScriptedThingBase*	PImp_Data	4	Inner*	f8	4	AGREE	CScriptGameResourceObjectScriptedThingBase_PlayLoopingAnimation_007e73f0.cpp
CScriptGameResourceObjectScriptedThingBase	0x8	CScriptGameResourceObjectScriptedThingBase*	PImp_Data	4	Inner*	f8	4	AGREE	CScriptGameResourceObjectScriptedThingBase_Speak_007e7380.cpp
CScriptGameResourceObjectScriptedThingBase	0x8	CScriptGameResourceObjectScriptedThingBase*	PImp_Data	4	Inner*	f8	4	AGREE	CScriptGameResourceObjectScriptedThingBase_Speak_007e7390.cpp
CScriptGameResourceObjectScriptedThingBase	0x8	CScriptGameResourceObjectScriptedThingBase*	PImp_Data	4	Inner*	f8	4	AGREE	CScriptGameResourceObjectScriptedThingBase_StopFollowingThing_007e7330.cpp
CScriptGameResourceObjectScriptedThingBase	0x8	CScriptGameResourceObjectScriptedThingBase*	PImp_Data	4	Inner*	f8	4	AGREE	CScriptGameResourceObjectScriptedThingBase_SummonerLightningOrbAttackTarget_007e72d0.cpp
CScriptGameResourceObjectScriptedThingBase	0x8	CScriptGameResourceObjectScriptedThingBase*	PImp_Data	4	Inner*	f8	4	AGREE	CScriptGameResourceObjectScriptedThingBase_WaitForEntityToFinishPerformingTasks_007e7470.cpp
CScriptGameResourceObjectScriptedThingBase	0x8	CScriptGameResourceObjectScriptedThingBase*	PImp_Data	4	Inner*	f8	4	AGREE	CScriptGameResourceObjectScriptedThingBase_Wait_007e7480.cpp
CScriptGameResourceObjectScriptedThingBase	0x8	CScriptGameResourceObjectScriptedThingBase*	PImp_Data	4	Inner*	inner	4	AGREE	CScriptGameResourceObjectScriptedThingBase_ClearAllActionsIncludingLoopingAnimations_007e7410.cpp
CScriptGameResourceObjectScriptedThingBase	0x8	CScriptGameResourceObjectScriptedThingBase*	PImp_Data	4	Inner*	inner	4	AGREE	CScriptGameResourceObjectScriptedThingBase_ClearAllActions_007e7400.cpp
CScriptGameResourceObjectScriptedThingBase	0x8	CScriptGameResourceObjectScriptedThingBase*	PImp_Data	4	Inner*	inner	4	AGREE	CScriptGameResourceObjectScriptedThingBase_ClearCommands_007e7360.cpp
CScriptGameResourceObjectScriptedThingBase	0x8	CScriptGameResourceObjectScriptedThingBase*	PImp_Data	4	Inner*	inner	4	AGREE	CScriptGameResourceObjectScriptedThingBase_DropGenericBox_007e7430.cpp
CScriptGameResourceObjectScriptedThingBase	0x8	CScriptGameResourceObjectScriptedThingBase*	PImp_Data	4	Inner*	inner	4	AGREE	CScriptGameResourceObjectScriptedThingBase_UnsheatheWeapons_007e7440.cpp
CScriptGameResourceObjectScriptedThingBase	0x8	CScriptGameResourceObjectScriptedThingBase*	PImp_Data	4	Inner*	inner	4	AGREE	CScriptGameResourceObjectScriptedThingBase_WaitWhilePerformingTasks_007e7370.cpp
CScriptGameResourceObjectScriptedThingBase	0x8	CScriptGameResourceObjectScriptedThingBase*	PImp_Data	4	P*	fp	4	AGREE	CScriptGameResourceObjectScriptedThingBase_IsFollowActionRunning_007e7340.cpp
CScriptThing	0x4	CScriptThing*	PImp_Data	4	CInner*	inner	4	AGREE	CScriptThing_GetHomeMapName_004aaa10.cpp
CScriptThing	0x4	CScriptThing*	PImp_Data	4	CInner*	inner	4	AGREE	CScriptThing_MsgIsKicked_004aaf80.cpp
CScriptThing	0x4	CScriptThing*	PImp_Data	4	CInner*	inner	4	AGREE	CScriptThing_MsgPerformedAnyNonAggressiveSpecialA_004aad00.cpp
CScriptThing	0x4	CScriptThing*	PImp_Data	4	CInner*	inner	4	AGREE	CScriptThing_MsgWhoKilledMe_004abe60.cpp
CScriptThing	0x4	CScriptThing*	PImp_Data	4	CInner*	inner	4	AGREE	CScriptThing_SetAsUsable_004ab040.cpp
CScriptThing	0x4	CScriptThing*	PImp_Data	4	CInner*	m_inner	4	AGREE	CScriptThing_MsgOpenedChest_004aada0.cpp
CScriptThing	0x4	CScriptThing*	PImp_Data	4	Inner*	f4	4	AGREE	CScriptThing_GetCurrentStateGroupType_004aaa90.cpp
CScriptThing	0x4	CScriptThing*	PImp_Data	4	Inner*	f4	4	AGREE	CScriptThing_GetPThing_004aaa60.cpp
CScriptThing	0x4	CScriptThing*	PImp_Data	4	Inner*	f4	4	AGREE	CScriptThing_IsAwareOfHero_004aaac0.cpp
CScriptThing	0x4	CScriptThing*	PImp_Data	4	Inner*	f4	4	AGREE	CScriptThing_IsSneaking_004aaab0.cpp
CScriptThing	0x4	CScriptThing*	PImp_Data	4	Inner*	f4	4	AGREE	CScriptThing_MsgHowLongWasExpressionPerformed_004aac10.cpp
CScriptThing	0x4	CScriptThing*	PImp_Data	4	P*	f4	4	AGREE	CScriptThing_GetActivationTriggerStatus_004ab080.cpp
CScriptThing	0x4	CScriptThing*	PImp_Data	4	P*	f4	4	AGREE	CScriptThing_GetPThingUniqueID_004aaa70.cpp
CScriptThing	0x4	CScriptThing*	PImp_Data	4	P*	f4	4	AGREE	CScriptThing_GetScriptCounter_004ab110.cpp
CScriptThing	0x4	CScriptThing*	PImp_Data	4	P*	f4	4	AGREE	CScriptThing_IsOpenDoor_004ab000.cpp
CScriptThing	0x4	CScriptThing*	PImp_Data	4	P*	f4	4	AGREE	CScriptThing_IsSummonedCreature_004ab020.cpp
CScriptThing	0x4	CScriptThing*	PImp_Data	4	P*	f4	4	AGREE	CScriptThing_IsUnconscious_004aafa0.cpp
